Date,801010.SL,801030.SL,801040.SL,801050.SL,801080.SL,801110.SL,801120.SL,801130.SL,801140.SL,801150.SL,801160.SL,801170.SL,801180.SL,801200.SL,801210.SL,801230.SL,801710.SL,801720.SL,801730.SL,801740.SL,801750.SL,801760.SL,801770.SL,801780.SL,801790.SL,801880.SL,801890.SL,801950.SL,801960.SL,801970.SL,801980.SL
2019/2/26,2990.55 ,2561.97 ,2628.12 ,2985.13 ,2687.07 ,6189.00 ,10821.03 ,2012.63 ,2192.96 ,6802.11 ,2099.13 ,2372.56 ,4100.13 ,3494.42 ,5211.05 ,1964.64 ,4978.82 ,2420.99 ,4337.85 ,1084.08 ,4116.21 ,679.80 ,2419.91 ,3577.63 ,2004.16 ,3940.71 ,1141.03 ,1741.65 ,1974.74 ,2194.69 ,4398.85 
2019/2/27,2905.64 ,2553.25 ,2599.64 ,2949.59 ,2619.40 ,6172.36 ,10974.30 ,2022.58 ,2179.82 ,6748.26 ,2101.37 ,2371.17 ,4148.86 ,3503.14 ,5233.62 ,1984.28 ,4973.57 ,2412.33 ,4258.98 ,1104.23 ,4083.12 ,678.55 ,2434.03 ,3637.71 ,2003.35 ,3917.06 ,1134.69 ,1738.82 ,1976.07 ,2200.90 ,4345.34 
2019/2/28,2872.05 ,2577.41 ,2600.85 ,2938.24 ,2624.15 ,6181.17 ,11117.12 ,2031.76 ,2199.41 ,6916.44 ,2097.75 ,2366.88 ,4130.16 ,3516.13 ,5296.91 ,1979.11 ,5049.88 ,2404.29 ,4273.76 ,1103.94 ,4074.93 ,677.75 ,2424.40 ,3622.47 ,1955.22 ,3929.55 ,1136.08 ,1729.54 ,1985.89 ,2212.16 ,4393.96 
2019/3/1,2944.94 ,2600.87 ,2637.05 ,2950.46 ,2646.25 ,6293.95 ,11493.48 ,2043.90 ,2206.46 ,6937.16 ,2109.60 ,2385.57 ,4159.72 ,3537.89 ,5338.09 ,1988.97 ,5184.30 ,2425.58 ,4315.71 ,1109.62 ,4102.88 ,684.67 ,2441.09 ,3740.13 ,2024.54 ,3963.98 ,1151.13 ,1758.01 ,1991.93 ,2221.72 ,4408.60 
2019/3/4,3103.56 ,2624.85 ,2671.16 ,2998.91 ,2702.18 ,6438.65 ,11568.07 ,2067.83 ,2252.86 ,7053.38 ,2156.34 ,2406.58 ,4284.30 ,3603.37 ,5355.54 ,2014.55 ,5270.94 ,2460.24 ,4383.62 ,1135.08 ,4222.15 ,697.23 ,2490.67 ,3761.97 ,2039.54 ,4004.08 ,1177.98 ,1769.35 ,2003.78 ,2312.65 ,4452.58 
2019/3/5,3216.48 ,2662.80 ,2675.24 ,3050.23 ,2807.94 ,6564.36 ,11559.12 ,2109.25 ,2315.60 ,7143.12 ,2192.14 ,2424.89 ,4390.78 ,3670.22 ,5342.74 ,2095.63 ,5322.62 ,2503.70 ,4481.87 ,1168.30 ,4419.19 ,719.57 ,2608.63 ,3746.16 ,2040.14 ,4054.06 ,1207.81 ,1780.27 ,2016.52 ,2354.13 ,4518.67 
2019/3/6,3260.96 ,2707.68 ,2790.27 ,3133.49 ,2829.47 ,6629.18 ,11463.48 ,2147.70 ,2354.78 ,7212.39 ,2235.94 ,2464.26 ,4415.09 ,3722.42 ,5362.35 ,2152.45 ,5379.20 ,2538.94 ,4541.74 ,1173.15 ,4532.12 ,734.86 ,2656.55 ,3763.14 ,2108.81 ,4130.57 ,1226.86 ,1815.22 ,2056.60 ,2376.07 ,4590.45 
2019/3/7,3269.19 ,2718.63 ,2800.99 ,3211.57 ,2822.27 ,6506.44 ,11216.90 ,2175.29 ,2390.59 ,7202.77 ,2256.47 ,2486.03 ,4381.91 ,3768.76 ,5380.82 ,2211.49 ,5387.70 ,2552.20 ,4565.24 ,1169.79 ,4707.67 ,743.21 ,2680.62 ,3707.74 ,2127.08 ,4135.35 ,1236.92 ,1839.98 ,2066.26 ,2398.38 ,4675.54 
2019/3/8,3294.55 ,2592.24 ,2616.99 ,3008.27 ,2798.38 ,6244.45 ,10965.12 ,2076.84 ,2268.73 ,6988.43 ,2147.11 ,2365.90 ,4158.85 ,3582.80 ,5164.12 ,2090.03 ,5139.17 ,2414.99 ,4370.78 ,1122.15 ,4620.53 ,706.05 ,2606.89 ,3565.81 ,1994.21 ,3951.02 ,1179.05 ,1730.92 ,1965.10 ,2253.33 ,4460.33 
2019/3/11,3414.73 ,2696.41 ,2675.32 ,3089.79 ,2911.90 ,6402.27 ,11312.59 ,2148.90 ,2347.14 ,7270.66 ,2214.99 ,2447.34 ,4252.82 ,3720.68 ,5323.94 ,2180.41 ,5268.54 ,2486.41 ,4703.64 ,1163.61 ,4781.22 ,740.40 ,2700.19 ,3578.80 ,2010.45 ,4067.36 ,1223.36 ,1765.25 ,2009.57 ,2360.46 ,4541.16 
2019/3/12,3613.08 ,2725.24 ,2695.23 ,3105.48 ,2961.63 ,6363.42 ,11268.27 ,2172.39 ,2385.98 ,7330.88 ,2254.91 ,2470.10 ,4305.09 ,3744.94 ,5354.21 ,2235.56 ,5333.84 ,2513.48 ,4805.39 ,1206.33 ,4950.14 ,772.92 ,2758.64 ,3591.28 ,2030.91 ,4123.10 ,1246.69 ,1777.65 ,2033.73 ,2391.72 ,4600.67 
2019/3/13,3393.93 ,2685.07 ,2653.31 ,3082.56 ,2839.44 ,6325.61 ,11258.92 ,2151.83 ,2363.77 ,7276.51 ,2213.11 ,2438.89 ,4383.27 ,3680.49 ,5328.23 ,2239.40 ,5275.64 ,2489.40 ,4705.92 ,1184.62 ,4666.08 ,749.74 ,2618.46 ,3590.89 ,2026.87 ,4041.49 ,1224.86 ,1747.77 ,2009.20 ,2373.45 ,4594.57 
2019/3/14,3200.63 ,2651.56 ,2632.99 ,3028.20 ,2761.78 ,6312.86 ,11382.09 ,2102.16 ,2303.19 ,7162.91 ,2164.61 ,2409.68 ,4293.43 ,3597.47 ,5265.54 ,2154.37 ,5280.60 ,2441.49 ,4557.97 ,1155.14 ,4466.12 ,720.44 ,2560.66 ,3587.14 ,1998.25 ,3982.51 ,1198.47 ,1730.67 ,1993.75 ,2291.27 ,4462.02 
2019/3/15,3271.65 ,2706.07 ,2656.99 ,3067.68 ,2785.11 ,6518.40 ,11555.79 ,2151.90 ,2345.34 ,7281.53 ,2186.20 ,2446.47 ,4422.95 ,3675.10 ,5366.54 ,2208.94 ,5394.10 ,2482.96 ,4616.03 ,1153.05 ,4453.81 ,724.24 ,2545.24 ,3601.84 ,2025.45 ,4037.99 ,1222.28 ,1754.31 ,2021.19 ,2315.71 ,4543.44 
2019/3/18,3386.57 ,2781.69 ,2765.42 ,3154.05 ,2838.46 ,6674.61 ,12262.24 ,2194.35 ,2388.61 ,7555.41 ,2231.17 ,2495.06 ,4566.72 ,3761.79 ,5516.96 ,2246.44 ,5502.00 ,2576.30 ,4671.75 ,1177.24 ,4557.27 ,740.64 ,2606.78 ,3666.04 ,2067.82 ,4127.93 ,1251.74 ,1810.74 ,2098.61 ,2364.18 ,4683.94 
2019/3/19,3397.85 ,2784.59 ,2735.29 ,3147.03 ,2853.63 ,6643.62 ,12081.92 ,2198.36 ,2398.04 ,7509.85 ,2252.76 ,2496.04 ,4548.13 ,3770.69 ,5535.02 ,2285.67 ,5492.17 ,2564.47 ,4687.64 ,1195.43 ,4646.27 ,745.74 ,2609.86 ,3648.27 ,2059.72 ,4130.34 ,1253.21 ,1800.93 ,2122.04 ,2372.25 ,4655.55 
2019/3/20,3313.56 ,2781.13 ,2729.07 ,3120.58 ,2811.49 ,6578.65 ,12107.13 ,2200.04 ,2397.45 ,7506.14 ,2256.48 ,2500.95 ,4581.05 ,3774.34 ,5609.04 ,2307.10 ,5575.15 ,2564.32 ,4661.68 ,1184.14 ,4633.62 ,747.86 ,2596.43 ,3654.84 ,2089.12 ,4135.47 ,1255.12 ,1802.08 ,2106.20 ,2395.23 ,4693.00 
