Date,High,Close,Low,Index
2022/1/18,"5,846.64","5,823.33","5,790.12",2312
2022/1/19,"5,830.40","5,784.12","5,752.13",2313
2022/1/20,"5,811.04","5,756.52","5,743.34",2314
2022/1/21,"5,747.83","5,695.02","5,683.36",2315
2022/1/24,"5,722.18","5,704.39","5,658.36",2316
2022/1/25,"5,702.41","5,531.88","5,531.88",2317
2022/1/26,"5,586.75","5,568.44","5,496.69",2318
2022/1/27,"5,566.49","5,433.24","5,431.03",2319
2022/1/28,"5,487.54","5,405.91","5,369.54",2320
2022/2/7,"5,510.31","5,484.44","5,467.43",2321
2022/2/8,"5,490.48","5,490.48","5,384.37",2322
2022/2/9,"5,565.88","5,560.69","5,478.02",2323
2022/2/10,"5,563.55","5,544.29","5,507.66",2324
2022/2/11,"5,547.81","5,471.57","5,464.77",2325
2022/2/14,"5,484.96","5,432.64","5,407.86",2326
2022/2/15,"5,492.17","5,490.89","5,430.28",2327
2022/2/16,"5,536.65","5,522.11","5,504.52",2328
2022/2/17,"5,560.57","5,532.49","5,503.83",2329
2022/2/18,"5,564.38","5,564.38","5,494.22",2330
2022/2/21,"5,583.63","5,582.13","5,547.24",2331
2022/2/22,"5,549.05","5,518.63","5,489.06",2332
2022/2/23,"5,602.88","5,601.32","5,526.42",2333
2022/2/24,"5,602.63","5,483.35","5,422.10",2334
2022/2/25,"5,585.57","5,536.75","5,522.65",2335
2022/2/28,"5,554.68","5,554.68","5,482.73",2336
2022/3/1,"5,590.44","5,588.58","5,549.60",2337
2022/3/2,"5,568.55","5,564.60","5,533.54",2338
2022/3/3,"5,589.59","5,532.53","5,523.15",2339
2022/3/4,"5,526.99","5,464.87","5,447.38",2340
2022/3/7,"5,439.30","5,323.15","5,301.90",2341
2022/3/8,"5,345.53","5,184.96","5,167.43",2342
2022/3/9,"5,226.00","5,128.01","4,929.48",2343
2022/3/10,"5,269.56","5,220.50","5,212.75",2344
2022/3/11,"5,256.95","5,248.11","5,089.84",2345
2022/3/14,"5,228.66","5,098.41","5,098.41",2346
2022/3/15,"5,082.18","4,854.05","4,854.05",2347
2022/3/16,"5,053.29","5,040.99","4,781.18",2348
2022/3/17,"5,216.43","5,135.63","5,114.87",2349
2022/3/18,"5,192.51","5,179.14","5,100.37",2350
2022/3/21,"5,224.90","5,200.60","5,146.63",2351
2022/3/22,"5,227.54","5,191.67","5,165.14",2352
2022/3/23,"5,231.10","5,216.87","5,180.45",2353
2022/3/24,"5,206.13","5,174.91","5,140.47",2354
2022/3/25,"5,189.18","5,103.07","5,103.07",2355
2022/3/28,"5,114.21","5,078.44","5,010.79",2356
2022/3/29,"5,107.96","5,053.11","5,038.33",2357
2022/3/30,"5,174.75","5,174.75","5,073.24",2358
2022/3/31,"5,168.54","5,134.62","5,125.39",2359
2022/4/1,"5,184.53","5,170.98","5,089.99",2360
2022/4/6,"5,173.29","5,167.55","5,129.42",2361
2022/4/7,"5,174.32","5,076.52","5,076.52",2362
2022/4/8,"5,092.92","5,078.00","5,010.57",2363
2022/4/11,"5,050.73","4,916.17","4,897.39",2364
2022/4/12,"5,001.97","5,001.97","4,877.75",2365
2022/4/13,"5,001.72","4,933.02","4,933.02",2366
2022/4/14,"5,019.95","4,993.45","4,949.74",2367
2022/4/15,"4,992.19","4,957.72","4,932.31",2368
2022/4/18,"4,966.26","4,957.23","4,880.26",2369
2022/4/19,"4,983.93","4,947.55","4,919.21",2370
2022/4/20,"4,947.78","4,867.24","4,852.29",2371
2022/4/21,"4,876.56","4,731.33","4,714.19",2372
2022/4/22,"4,757.89","4,718.91","4,661.57",2373
2022/4/25,"4,638.22","4,432.89","4,432.89",2374
2022/4/26,"4,486.28","4,351.27","4,339.93",2375
2022/4/27,"4,504.05","4,503.95","4,302.04",2376
2022/4/28,"4,542.10","4,501.36","4,443.87",2377
2022/4/29,"4,652.18","4,647.02","4,507.10",2378
2022/5/5,"4,710.21","4,676.85","4,625.25",2379
2022/5/6,"4,624.35","4,580.55","4,562.29",2380
2022/5/9,"4,613.52","4,587.44","4,558.01",2381
2022/5/10,"4,660.57","4,651.72","4,511.91",2382
2022/5/11,"4,789.69","4,703.87","4,654.14",2383
2022/5/12,"4,731.14","4,704.52","4,664.64",2384
2022/5/13,"4,748.38","4,739.19","4,694.11",2385
2022/5/16,"4,777.76","4,721.80","4,707.39",2386
2022/5/17,"4,759.94","4,759.94","4,692.29",2387
2022/5/18,"4,790.87","4,755.46","4,733.13",2388
2022/5/19,"4,778.54","4,778.54","4,680.55",2389
2022/5/20,"4,857.26","4,857.26","4,799.23",2390
2022/5/23,"4,870.95","4,868.52","4,829.19",2391
2022/5/24,"4,868.55","4,714.13","4,714.13",2392
2022/5/25,"4,769.14","4,769.14","4,709.36",2393
2022/5/26,"4,813.69","4,792.16","4,710.48",2394
2022/5/27,"4,844.41","4,795.29","4,764.75",2395
2022/5/30,"4,835.75","4,834.67","4,783.98",2396
2022/5/31,"4,906.51","4,901.99","4,812.55",2397
2022/6/1,"4,918.39","4,904.74","4,868.82",2398
2022/6/2,"4,933.79","4,931.21","4,874.89",2399
2022/6/6,"5,028.09","5,027.55","4,916.82",2400
2022/6/7,"5,051.86","5,031.34","4,995.87",2401
2022/6/8,"5,067.77","5,061.66","4,977.35",2402
2022/6/9,"5,058.60","4,994.07","4,971.55",2403
2022/6/10,"5,082.47","5,079.69","4,955.86",2404
2022/6/13,"5,080.17","5,058.04","5,012.41",2405
2022/6/14,"5,084.63","5,084.09","4,932.69",2406
2022/6/15,"5,197.95","5,111.96","5,088.85",2407
2022/6/16,"5,155.43","5,107.80","5,090.25",2408
2022/6/17,"5,174.39","5,165.79","5,069.52",2409
2022/6/20,"5,232.48","5,200.68","5,158.05",2410
2022/6/21,"5,219.39","5,177.68","5,129.06",2411
2022/6/22,"5,184.72","5,111.06","5,109.68",2412
2022/6/23,"5,208.37","5,208.37","5,092.54",2413
2022/6/24,"5,276.10","5,269.81","5,214.47",2414
2022/6/27,"5,346.38","5,322.66","5,294.53",2415
2022/6/28,"5,391.14","5,386.11","5,294.06",2416
2022/6/29,"5,391.47","5,281.53","5,277.44",2417
2022/6/30,"5,381.36","5,350.83","5,282.56",2418
2022/7/1,"5,366.63","5,336.14","5,318.91",2419
2022/7/4,"5,381.56","5,381.56","5,294.16",2420
2022/7/5,"5,409.85","5,364.21","5,302.91",2421
2022/7/6,"5,356.35","5,293.90","5,252.39",2422
2022/7/7,"5,343.80","5,329.09","5,260.18",2423
2022/7/8,"5,365.16","5,308.52","5,304.67",2424
2022/7/11,"5,286.86","5,231.29","5,196.42",2425
2022/7/12,"5,246.12","5,167.81","5,160.39",2426
2022/7/13,"5,213.59","5,194.87","5,142.03",2427
2022/7/14,"5,247.30","5,215.73","5,173.26",2428
2022/7/15,"5,235.00","5,133.32","5,133.32",2429
2022/7/18,"5,212.78","5,210.42","5,122.49",2430
2022/7/19,"5,228.07","5,214.09","5,175.00",2431
2022/7/20,"5,261.85","5,252.89","5,224.89",2432
2022/7/21,"5,254.25","5,206.88","5,206.88",2433
2022/7/22,"5,243.94","5,194.89","5,153.50",2434
2022/7/25,"5,202.17","5,151.87","5,138.79",2435
2022/7/26,"5,209.50","5,201.61","5,135.99",2436
2022/7/27,"5,218.05","5,209.35","5,180.05",2437
2022/7/28,"5,264.28","5,224.38","5,215.62",2438
2022/7/29,"5,241.99","5,174.98","5,165.51",2439
2022/8/1,"5,209.77","5,206.50","5,133.08",2440
2022/8/2,"5,152.06","5,069.12","5,019.72",2441
2022/8/3,"5,134.52","5,026.75","5,013.99",2442
2022/8/4,"5,076.67","5,069.67","5,007.78",2443
2022/8/5,"5,145.28","5,142.27","5,068.82",2444
2022/8/8,"5,169.58","5,169.24","5,121.99",2445
2022/8/9,"5,185.38","5,184.38","5,148.40",2446
2022/8/10,"5,193.82","5,158.40","5,136.08",2447
2022/8/11,"5,245.26","5,245.26","5,169.13",2448
2022/8/12,"5,256.13","5,228.89","5,227.66",2449
2022/8/15,"5,256.76","5,241.73","5,211.51",2450
2022/8/16,"5,278.88","5,254.11","5,240.06",2451
2022/8/17,"5,290.78","5,284.56","5,229.20",2452
2022/8/18,"5,274.56","5,265.72","5,251.36",2453
2022/8/19,"5,275.37","5,209.72","5,209.72",2454
2022/8/22,"5,250.74","5,250.74","5,184.04",2455
2022/8/23,"5,255.90","5,245.85","5,225.29",2456
2022/8/24,"5,254.58","5,110.53","5,105.11",2457
2022/8/25,"5,133.74","5,127.57","5,056.48",2458
2022/8/26,"5,168.26","5,109.44","5,101.83",2459
2022/8/29,"5,112.72","5,112.72","5,039.17",2460
2022/8/30,"5,116.32","5,089.10","5,064.03",2461
2022/8/31,"5,082.53","5,017.15","4,993.43",2462
2022/9/1,"5,043.93","4,983.70","4,976.97",2463
2022/9/2,"5,011.35","4,994.81","4,972.08",2464
2022/9/5,"5,004.05","4,999.18","4,963.14",2465
2022/9/6,"5,066.94","5,066.94","4,996.97",2466
2022/9/7,"5,094.79","5,080.88","5,040.60",2467
2022/9/8,"5,088.09","5,048.68","5,045.39",2468
2022/9/9,"5,091.76","5,087.47","5,043.48",2469
2022/9/13,"5,114.82","5,097.08","5,083.59",2470
2022/9/14,"5,066.50","5,044.05","5,015.41",2471
2022/9/15,"5,067.44","4,951.87","4,907.51",2472
2022/9/16,"4,940.48","4,836.37","4,836.37",2473
2022/9/19,"4,853.66","4,808.79","4,784.84",2474
2022/9/20,"4,870.46","4,842.25","4,826.78",2475
2022/9/21,"4,849.15","4,828.52","4,779.09",2476
2022/9/22,"4,846.70","4,803.13","4,788.89",2477
2022/9/23,"4,817.13","4,750.71","4,717.14",2478
2022/9/26,"4,784.10","4,705.37","4,699.20",2479
2022/9/27,"4,788.62","4,788.62","4,703.37",2480
2022/9/28,"4,776.87","4,680.74","4,680.74",2481
2022/9/29,"4,733.21","4,676.93","4,652.77",2482
2022/9/30,"4,695.76","4,631.68","4,631.68",2483
2022/10/10,"4,641.32","4,537.69","4,527.80",2484
2022/10/11,"4,573.27","4,559.23","4,512.33",2485
2022/10/12,"4,655.92","4,655.92","4,484.65",2486
2022/10/13,"4,690.71","4,651.48","4,619.67",2487
2022/10/14,"4,782.71","4,762.02","4,683.87",2488
2022/10/17,"4,793.95","4,790.52","4,734.58",2489
2022/10/18,"4,829.01","4,795.51","4,778.36",2490
2022/10/19,"4,796.91","4,736.70","4,736.70",2491
2022/10/20,"4,775.90","4,711.96","4,668.57",2492
2022/10/21,"4,735.65","4,706.91","4,688.88",2493
2022/10/24,"4,758.13","4,613.74","4,591.01",2494
2022/10/25,"4,646.64","4,603.81","4,543.67",2495
2022/10/26,"4,710.43","4,666.43","4,608.10",2496
2022/10/27,"4,697.23","4,640.72","4,640.72",2497
2022/10/28,"4,619.83","4,503.14","4,489.78",2498
2022/10/31,"4,547.81","4,500.13","4,465.67",2499
2022/11/1,"4,634.42","4,634.42","4,506.37",2500
2022/11/2,"4,719.90","4,692.07","4,616.06",2501
2022/11/3,"4,695.13","4,683.03","4,647.04",2502
2022/11/4,"4,822.57","4,808.23","4,683.14",2503
2022/11/7,"4,839.16","4,820.80","4,782.97",2504
2022/11/8,"4,820.70","4,800.07","4,767.56",2505
2022/11/9,"4,821.06","4,774.90","4,771.82",2506
2022/11/10,"4,765.53","4,740.97","4,719.89",2507
2022/11/11,"4,875.33","4,817.24","4,801.85",2508
2022/11/14,"4,864.22","4,810.85","4,794.55",2509
2022/11/15,"4,905.34","4,905.34","4,795.05",2510
2022/11/16,"4,923.35","4,872.57","4,864.18",2511
2022/11/17,"4,869.63","4,869.63","4,817.23",2512
2022/11/18,"4,895.43","4,842.81","4,840.49",2513
2022/11/21,"4,831.03","4,831.03","4,778.43",2514
2022/11/22,"4,857.72","4,798.73","4,781.08",2515
2022/11/23,"4,813.06","4,792.97","4,743.44",2516
2022/11/24,"4,823.19","4,789.02","4,777.25",2517
2022/11/25,"4,796.68","4,777.88","4,760.37",2518
2022/11/28,"4,744.81","4,743.22","4,675.54",2519
2022/11/29,"4,861.20","4,855.44","4,769.39",2520
2022/11/30,"4,873.07","4,857.84","4,834.49",2521
2022/12/1,"4,939.31","4,902.41","4,900.89",2522
2022/12/2,"4,919.72","4,893.82","4,884.29",2523
2022/12/5,"4,957.23","4,956.84","4,919.25",2524
2022/12/6,"4,984.87","4,963.62","4,932.54",2525
2022/12/7,"4,994.03","4,957.98","4,940.23",2526
2022/12/8,"4,963.44","4,947.63","4,932.56",2527
2022/12/9,"4,979.70","4,973.35","4,927.88",2528
2022/12/12,"4,956.95","4,936.63","4,933.20",2529
2022/12/13,"4,938.46","4,917.09","4,911.89",2530
2022/12/14,"4,936.21","4,913.74","4,902.37",2531
2022/12/15,"4,926.73","4,919.81","4,894.63",2532
2022/12/16,"4,913.62","4,897.95","4,875.35",2533
2022/12/19,"4,906.14","4,806.92","4,789.09",2534
2022/12/20,"4,794.45","4,749.95","4,731.54",2535
2022/12/21,"4,767.19","4,733.77","4,718.10",2536
2022/12/22,"4,771.12","4,703.35","4,688.58",2537
2022/12/23,"4,717.15","4,689.82","4,665.07",2538
2022/12/26,"4,746.39","4,739.47","4,692.30",2539
2022/12/27,"4,785.19","4,782.14","4,742.94",2540
2022/12/28,"4,772.06","4,751.54","4,742.30",2541
2022/12/29,"4,764.57","4,737.12","4,725.03",2542
2022/12/30,"4,767.52","4,756.62","4,749.88",2543
2023/1/3,"4,821.74","4,815.92","4,733.14",2544
2023/1/4,"4,834.23","4,821.47","4,796.96",2545
2023/1/5,"4,892.75","4,887.54","4,831.67",2546
2023/1/6,"4,921.97","4,895.24","4,883.86",2547
2023/1/9,"4,941.65","4,928.50","4,911.97",2548
2023/1/10,"4,941.30","4,932.20","4,912.81",2549
2023/1/11,"4,955.37","4,909.22","4,905.38",2550
2023/1/12,"4,934.94","4,914.20","4,899.32",2551
2023/1/13,"4,959.14","4,959.14","4,921.29",2552
2023/1/16,"5,059.34","5,023.43","4,963.82",2553
2023/1/17,"5,035.69","5,022.05","5,001.23",2554
2023/1/18,"5,041.56","5,025.95","5,018.86",2555
2023/1/19,"5,059.34","5,059.34","5,008.05",2556
2023/1/20,"5,099.56","5,096.78","5,070.65",2557
2023/1/30,"5,184.52","5,132.83","5,129.54",2558
2023/1/31,"5,142.48","5,112.41","5,104.06",2559
2023/2/1,"5,175.55","5,175.55","5,105.97",2560
2023/2/2,"5,195.48","5,172.52","5,156.15",2561
2023/2/3,"5,156.07","5,143.68","5,086.99",2562
2023/2/6,"5,121.92","5,100.22","5,075.28",2563
2023/2/7,"5,120.09","5,117.06","5,090.53",2564
2023/2/8,"5,126.84","5,089.44","5,086.25",2565
2023/2/9,"5,160.82","5,160.82","5,074.55",2566
2023/2/10,"5,163.53","5,139.43","5,115.69",2567
2023/2/13,"5,188.72","5,188.13","5,131.87",2568
2023/2/14,"5,197.90","5,192.17","5,169.26",2569
2023/2/15,"5,199.72","5,180.86","5,168.55",2570
2023/2/16,"5,219.24","5,109.81","5,076.95",2571
2023/2/17,"5,128.86","5,054.77","5,053.70",2572
2023/2/20,"5,152.48","5,152.00","5,046.55",2573
2023/2/21,"5,180.97","5,171.26","5,135.13",2574
2023/2/22,"5,171.69","5,149.38","5,138.40",2575
2023/2/23,"5,170.24","5,139.31","5,117.41",2576
2023/2/24,"5,140.54","5,105.60","5,083.26",2577
2023/2/27,"5,110.20","5,076.60","5,066.91",2578
2023/2/28,"5,117.31","5,115.27","5,060.16",2579
2023/3/1,"5,173.48","5,169.95","5,103.19",2580
2023/3/2,"5,178.24","5,154.21","5,149.10",2581
2023/3/3,"5,167.34","5,161.79","5,125.36",2582
2023/3/6,"5,166.07","5,154.66","5,124.55",2583
2023/3/7,"5,157.90","5,066.12","5,065.76",2584
2023/3/8,"5,072.18","5,071.47","5,042.22",2585
2023/3/9,"5,079.35","5,061.66","5,035.30",2586
2023/3/10,"5,037.80","4,993.51","4,992.60",2587
2023/3/13,"5,031.23","5,031.03","4,979.56",2588
2023/3/14,"5,022.75","4,989.80","4,938.33",2589
2023/3/15,"5,034.43","5,007.39","5,005.54",2590
2023/3/16,"4,992.33","4,937.71","4,932.98",2591
2023/3/17,"5,010.92","4,967.68","4,953.22",2592
2023/3/20,"4,986.97","4,948.42","4,943.26",2593
2023/3/21,"5,009.83","5,009.77","4,954.75",2594
2023/3/22,"5,042.75","5,034.08","5,014.73",2595
2023/3/23,"5,065.68","5,065.68","5,014.56",2596
2023/3/24,"5,068.95","5,060.34","5,042.37",2597
2023/3/27,"5,061.15","5,055.62","5,018.46",2598
2023/3/28,"5,061.80","5,027.03","5,021.58",2599
2023/3/29,"5,041.24","5,021.84","5,005.93",2600
2023/3/30,"5,045.82","5,040.63","4,984.81",2601
2023/3/31,"5,076.73","5,074.03","5,041.61",2602
2023/4/3,"5,131.60","5,128.98","5,080.60",2603
2023/4/4,"5,127.79","5,125.26","5,099.35",2604
2023/4/6,"5,127.07","5,123.78","5,096.49",2605
2023/4/7,"5,163.09","5,162.81","5,120.28",2606
2023/4/10,"5,170.68","5,121.36","5,110.69",2607
2023/4/11,"5,132.16","5,124.77","5,097.59",2608
2023/4/12,"5,145.18","5,139.65","5,119.98",2609
2023/4/13,"5,138.78","5,105.75","5,096.58",2610
2023/4/14,"5,136.35","5,131.82","5,097.51",2611
2023/4/17,"5,168.22","5,168.22","5,125.75",2612
2023/4/18,"5,173.45","5,167.22","5,147.88",2613
2023/4/19,"5,164.18","5,134.10","5,126.37",2614
2023/4/20,"5,128.93","5,123.43","5,098.80",2615
2023/4/21,"5,121.67","5,003.55","5,003.55",2616
2023/4/24,"5,004.06","4,959.07","4,939.66",2617
2023/4/25,"4,960.49","4,902.10","4,847.05",2618
2023/4/26,"4,939.39","4,915.13","4,877.20",2619
2023/4/27,"4,954.42","4,932.27","4,894.38",2620
2023/4/28,"5,000.17","4,998.81","4,930.18",2621
2023/5/4,"5,010.77","5,010.52","4,978.90",2622
2023/5/5,"5,007.99","4,976.58","4,954.87",2623
2023/5/8,"5,025.23","5,021.70","4,983.64",2624
2023/5/9,"5,036.94","4,965.36","4,963.90",2625
2023/5/10,"4,967.84","4,951.69","4,927.28",2626
2023/5/11,"4,973.05","4,950.45","4,947.44",2627
2023/5/12,"4,958.79","4,888.84","4,888.24",2628
2023/5/15,"4,948.33","4,948.33","4,856.07",2629
2023/5/16,"4,950.04","4,913.20","4,900.34",2630
2023/5/17,"4,930.45","4,916.86","4,895.13",2631
2023/5/18,"4,942.25","4,924.36","4,903.87",2632
2023/5/19,"4,940.48","4,916.98","4,891.88",2633
2023/5/22,"4,945.65","4,934.47","4,903.74",2634
2023/5/23,"4,933.50","4,873.94","4,873.94",2635
2023/5/24,"4,877.46","4,833.62","4,830.37",2636
2023/5/25,"4,841.38","4,824.01","4,776.35",2637
2023/5/26,"4,850.65","4,841.93","4,791.39",2638
2023/5/29,"4,860.20","4,824.92","4,813.78",2639
2023/5/30,"4,841.24","4,841.24","4,773.54",2640
2023/5/31,"4,834.72","4,814.79","4,792.67",2641
2023/6/1,"4,856.20","4,825.01","4,794.35",2642
2023/6/2,"4,883.20","4,877.55","4,838.07",2643
2023/6/5,"4,879.24","4,871.86","4,856.20",2644
2023/6/6,"4,873.80","4,799.35","4,790.55",2645
2023/6/7,"4,817.42","4,794.77","4,781.10",2646
2023/6/8,"4,820.20","4,799.24","4,764.36",2647
2023/6/9,"4,827.03","4,827.00","4,788.34",2648
2023/6/12,"4,859.92","4,844.86","4,804.74",2649
2023/6/13,"4,868.84","4,866.30","4,836.18",2650
2023/6/14,"4,889.11","4,870.51","4,866.45",2651
2023/6/15,"4,921.72","4,921.72","4,873.40",2652
2023/6/16,"4,969.35","4,965.48","4,921.44",2653
2023/6/19,"4,963.09","4,949.89","4,943.16",2654
2023/6/20,"4,957.93","4,941.42","4,931.07",2655
2023/6/21,"4,932.37","4,853.02","4,853.02",2656
2023/6/26,"4,828.85","4,770.78","4,761.41",2657
2023/6/27,"4,832.56","4,828.32","4,773.73",2658
2023/6/28,"4,824.16","4,815.63","4,752.64",2659
2023/6/29,"4,839.08","4,818.68","4,806.57",2660
2023/6/30,"4,876.05","4,859.89","4,807.29",2661
2023/7/3,"4,910.06","4,900.64","4,867.12",2662
2023/7/4,"4,914.69","4,914.69","4,888.25",2663
2023/7/5,"4,910.08","4,877.96","4,871.71",2664
2023/7/6,"4,894.47","4,856.98","4,850.15",2665
2023/7/7,"4,856.85","4,831.17","4,818.75",2666
2023/7/10,"4,866.53","4,845.36","4,829.32",2667
2023/7/11,"4,879.53","4,879.53","4,840.95",2668
2023/7/12,"4,880.98","4,830.43","4,825.83",2669
2023/7/13,"4,894.53","4,891.43","4,843.52",2670
2023/7/14,"4,904.47","4,889.74","4,886.55",2671
2023/7/17,"4,871.33","4,862.88","4,840.61",2672
